post,normalized claim
ਚਕੋ ਖਾਦੀ ਮਾਸਕ 999 ਦੇ 3 …ਇੱਕ ਰੁਪਇਏ ਦੀ ਟੋਫੀ ਦਿੱਤੀ ਜਾਵੇਗੀ,ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਵਾਇਰਲ ਇੱਕ ਪੋਸਟ ਵਿਚ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਖਾਦੀ ਇੰਡੀਆ ਵੱਡੀ ਕੀਮਤਾਂ 'ਤੇ ਫੇਸ ਮਾਸਕ ਵੇਚ ਰਿਹਾ ਹੈ ਅਤੇ ਬ੍ਰਾਂਡ ਨੇ ਮਹਾਤਮਾ ਗਾਂਧੀ ਦੀ ਤਸਵੀਰ ਦੀ ਥਾਂ ਨਰੇਂਦਰ ਮੋਦੀ ਦੀ ਤਸਵੀਰ ਲਾ ਦਿੱਤੀ ਹੈ।
"ਆਹ ਵੀਡੀਉ ਸੇਅਰ ਕਰਨ ਵਿਚ ਕੰਜੂਸੀ ਨਾ ਕਰੀਉ ਵੀਰੋ ,ਕਿਸੇ ਗਰੀਬ ਦਾ ਪੁੱਤ ਲੱਭਜੂ,ਜਿਨੇ ਵਿਉ ਓਨੇ ਹੀ ਸੇਅਰ ਕਰ ਦਿਉ ਵੀਰੇ ਤੁਹਾਡਾ ਕੁਝ ਨੀ ਜਾਣਾ ਗਰੀਬ ਦਾ ਪੁੱਤ ਲੱਭ ਜੂ",ਬੱਚੇ ਦੇ ਗੁਆਚੇ ਜਾਣ ਦੀ ਜਾਣਕਾਰੀ ਦਿੰਦਾ ਇਹ ਵੀਡੀਓ
ਸਿੱਧੂ ਦੇ ਪ੍ਰਧਾਨ ਬਣਨ ਦੀ ਖੁਸ਼ੀ ਮਨਾਉਂਦੇ ਹੋਏ ਕਾਂਗਰਸੀਏ,ਸਿੱਧੂ ਦੇ ਪ੍ਰਧਾਨ ਬਣਨ ਦੀ ਖੁਸ਼ੀ ਮਨਾਉਂਦੇ ਹੋਏ ਕਾਂਗਰਸੀਏ
"It is at Victoria hospital, Bangalore",ਦੇਸ਼ ਵਿਚ ਤੇਜ਼ੀ ਨਾਲ ਵੱਧ ਰਹੇ COVID-19 ਸੰਕ੍ਰਮਣ ਵਿਚਕਾਰ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਵਾਇਰਲ ਹੋ ਰਹੇ ਵੀਡੀਓ ਵਿਚ ਹਸਪਤਾਲ ਅੰਦਰ ਮਰੀਜਾਂ ਦੀ ਭੀੜ ਨੂੰ ਵੇਖਿਆ ਜਾ ਸਕਦਾ ਹੈ। ਇਸ ਵੀਡੀਓ ਨੂੰ ਸੋਸ਼ਲ ਮੀਡੀਆ ਯੂਜ਼ਰ ਬੰਗਲੁਰੂ ਦੇ ਹਸਪਤਾਲ ਸਣੇ ਵੱਖ-ਵੱਖ  ਦਾਵਿਆਂ ਨਾਲ ਸ਼ੇਅਰ ਕਰ ਰਹੇ ਹਨ।
ਆਮ ਆਦਮੀ ਪਾਰਟੀ ਪੰਜਾਬ ਵੱਲੋਂ ਕੈਬਨਿਟ ਮੰਤਰੀਆਂ ਦੀ ਪਹਿਲੀ ਸੂਚੀ ਹੋਈ ਜਾਰੀ ! ਵੇਖੋ ਕਿਸ ਦਾ ਨਾਮ ਆਇਆ ਹੈ !,ਆਮ ਆਦਮੀ ਪਾਰਟੀ ਪੰਜਾਬ ਵੱਲੋਂ ਕੈਬਨਿਟ ਮੰਤਰੀਆਂ ਦੀ ਪਹਿਲੀ ਸੂਚੀ ਹੋਈ ਜਾਰੀ ! ਵੇਖੋ ਕਿਸ ਦਾ ਨਾਮ ਆਇਆ ਹੈ !
"An incident at Reliance Mall, Rani Bagh, New Delhi on 2020-04-18 during #lockdown 2.0 will shock you.The diabolical lady is out on a murderous mission. Every act by her right till the end sucks and is outright scary 😠.Indian Roadie followers, please stay safe with your dear ones. With every passing day it’s becoming obvious that these difficult times of #ChineseVirus, viz. #Coronavirus/ #Covid19 will not vanish soon. Also watch out for any such heinous act anywhere around you.",ਦਿੱਲੀ ਦੇ ਰਾਣੀ ਬਾਗ ਦੇ ਇੱਕ ਸੁਪਰ ਮਾਰਕੇਟ ਵਿਚ ਔਰਤ ਨੂੰ ਕੋਰੋਨਾ ਵਾਇਰਸ ਦਾ ਸੰਕ੍ਰਮਣ ਫੈਲਾਉਂਦੇ ਹੋਏ ਫੜ੍ਹਿਆ ਗਿਆ ਹੈ
ਆਮ ਆਦਮੀ ਪਾਰਟੀ ਦੀ ਪੰਜਾਬ ਦੇ ਵਿੱਚ 100 ਦਿਨ ਦੀ ਸਰਕਾਰ ਦਾ ਹਾਲ ਮੁੱਖ ਮੰਤਰੀ ਦੀ ਜ਼ੁਬਾਨੀ,ਆਮ ਆਦਮੀ ਪਾਰਟੀ ਦੀ ਪੰਜਾਬ ਦੇ ਵਿੱਚ 100 ਦਿਨ ਦੀ ਸਰਕਾਰ ਦਾ ਹਾਲ ਮੁੱਖ ਮੰਤਰੀ ਦੀ ਜ਼ੁਬਾਨੀ
"14 ਫਰਵਰੀ 1931 ਨੂੰ ਭਗਤ ਸਿੰਘ, ਰਾਜਗੁਰੂ, ਤੇ ਸੁਖਦੇਵ ਨੂੰ ਫਾਂਸੀ ਦੀ ਸਜ਼ਾ ਸੁਣਾਈ ਗਈ ਸੀ। ਕੋਟਿ ਕੋਟਿ ਪ੍ਰਣਾਮ ਆ ਇਨਾਂ ਸ਼ਹੀਦਾਂ ਨੂੰ।","14 ਫਰਵਰੀ 1931 ਨੂੰ ਸੁਣਾਈ ਗਈ ਸੀ ਭਗਤ ਸਿੰਘ, ਰਾਜਗੁਰੂ ਤੇ ਸੁਖਦੇਵ ਨੂੰ ਫਾਂਸੀ ਦੀ ਸਜ਼ਾ"
ਇਸ ਵਾਰ ਵੀ ਜੇ ਨਰੇਂਦਰ ਮੋਦੀ ਜਿੱਤ ਕੇ ਪ੍ਰਧਾਨਮੰਤ੍ਰੀ ਬਣ ਗਏ ਤਾਂ ਮੈਂ ਦੇਸ਼ ਨੂੰ ਛੱਡ ਦਵਾਂਗੀ!!! -ਸ਼ਬਾਨਾ ਆਜ਼ਮੀ !!।,ਸ਼ਬਾਨਾ ਆਜ਼ਮੀ ਨੇ ਕਹੀ ਦੇਸ਼ ਛੱਡਣ ਦੀ ਗੱਲ
"ਇਹ ਵਿਡਿਓ ਪੰਜਾਬ ਦੇ ਪੁਤਲੀਘਰ, ਵਾਰਡ ਨੰਬਰ 2 ਦੱਸੀਂ ਜਾ ਰਹੀ ਹੈ ਜਿੱਥੇ ਦਾ ਨਿਗਮ ਪਾਰਸ਼ਦ ਪਵਨ ਚੋਧਰੀ ਹੈ, ਤੇ ਇਹ ਜੋ ਸਿੱਖ ਬੱਚੇ ਦੀ ਦਸਤਾਰ ਉਤਾਰ ਰਿਹਾ ਹੈ ਪਵਨ ਚੋਧਰੀ ਦਾ ਪੁੱਤਰ ਹੈ ਜਿਸ ਦੀ ਬਦਮਾਸ਼ੀ ਦੇ ਚਰਚੇ, ਪੰਜਾਬ ਦੀਆਂ ਜੱਥੇਬੰਦੀਆਂ ਨੂੰ ਅਪੀਲ ਕਰੋ ਕਾਰਵਾਈ ਇਸ ਤੇ ਜੋ ਇਸ ਬੱਚੇ ਨਾਲ, ਬਦਸਲੂਕੀ ਕਰ ਰਿਹਾ ਹੈ","ਇਹ ਵਿਡਿਓ ਪੰਜਾਬ ਦੇ ਪੁਤਲੀਘਰ, ਵਾਰਡ ਨੰਬਰ 2 ਦੱਸੀਂ ਜਾ ਰਹੀ ਹੈ ਜਿੱਥੇ ਦਾ ਨਿਗਮ ਪਾਰਸ਼ਦ ਪਵਨ ਚੋਧਰੀ ਹੈ, ਤੇ ਇਹ ਜੋ ਸਿੱਖ ਬੱਚੇ ਦੀ ਦਸਤਾਰ ਉਤਾਰ ਰਿਹਾ ਹੈ ਪਵਨ ਚੋਧਰੀ ਦਾ ਪੁੱਤਰ ਹੈ"
"ਇਹ ਸਨ 28 ਸਾਲ ਦੀ ਡਾਕਟਰ ਮਨੀਸ਼ਾ ਪਾਟਿਲ ਜੋ 188 ਲੋਕਾ ਨੂੰ ਕਰੋਨਾ ਤੋ ਠੀਕ ਕਰ ਗਈ ਪਰ ਆਪ ਕਰੋਨਾ ਨਾਲ ਲੜਦੀ ਚਲੀ ਗਈ, ਕੱਲ ਕਰੋਨਾ ਕਾਰਨ ਇਹਨਾ ਦੀ ਮੌਤ ਹੋ ਗਈ, ਇਹੋ ਜਿਹੇ ਡਾਕਟਰਾਂ ਨੂੰ ਵੀ ਸ਼ਹੀਦ ਦਾ ਦਰਜਾ ਮਿਲਣਾ ਚਾਹੀਦਾ,, मिलिए इनसे ये है सफेद वर्दी वाली फोर्स की फ्रंट लाइनर महाराष्ट्र की रहने वाली 28 वर्षिय डाक्टर मनीषा पाटील जिसकी कल कोरोना बिमारी से मौत हो गई। मनीषा ने कुल 188 लोगो की जाँच कर उन्हे स्वस्थ किया था लेकिन वे खुद को ना बचा सकी। मनीषा जिसने ठीक से जिंदगी को जीया भी नहीं और शहीद हो गई।",ਫੇਸਬੁੱਕ ਤੋਂ ਲੈ ਕੇ ਵਹਟਸੱਪ 'ਤੇ ਕੁੜੀ ਦੀ ਤਸਵੀਰ ਨੂੰ ਖੂਬ ਸ਼ੇਅਰ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ। ਇਸ ਤਸਵੀਰ ਨੂੰ ਲੈ ਕੇ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਇਹ ਮਹਾਰਾਸ਼ਟਰ ਦੀ ਡਾਕਟਰ ਮਨੀਸ਼ਾ ਹੈ। ਇਨ੍ਹਾਂ ਦੀ ਕੋਰੋਨਾ ਕਰਕੇ ਮੌਤ ਹੋ ਗਈ ਹੈ।
"Turmeric and lemon are two simple, cheap and handy things you can use regularly to fight #CoronaVirus. Homemade rasam is also very useful","ਹਲਦੀ ਅਤੇ ਨਿਮਬੂ ਦੋ ਸਧਾਰਣ, ਸਸਤੀਆਂ ਅਤੇ ਸੌਖੀਆਂ ਚੀਜ਼ਾਂ ਹਨ ਜੋ ਤੁਸੀਂ # ਕੋਰੋਨਾਵਾਇਰਸ ਨਾਲ ਲੜਨ ਲਈ ਨਿਯਮਤ ਰੂਪ ਵਿੱਚ ਵਰਤ ਸਕਦੇ ਹੋ। ਘਰੇਲੂ ਰਸਮ ਵੀ ਬਹੁਤ ਫਾਇਦੇਮੰਦ ਹੁੰਦਾ ਹੈ"
"Minor child rapists are also human, do they have no human rights. This Hindutva Government is bringing ordinance for death to child rapists just to hang muslims in larger numbers. Muslims aren’t safe in India anymore",ਰਿਪਬਲਿਕ ਟੀਵੀ ਦੇ ਪੈਰੋਡੀ ਅਕਾਊਂਟ ਤੋਂ ਕਰਿਆ ਗਿਆ ਗਲਤ ਟਵੀਟ
"ਕਦੇ ਸਾਮੰਤ ਤਾਂ ਕਦੇ ਅੱਤਿਆਚਾਰੀ ਕਦੇ ਜਾਤੀਵਾਦੀ ਅਤੇ ਕਦੇ ਲੁਟੇਰੇ ਜਾਣੇ ਕਿੰਜ ਕਿੰਜ ਉਪਾਧੀਆਂ ਨਾਲ ਨਵਾਜ਼ਾ ਕਦੇ ਜੈਚੰਦਰ ਤਾਂ ਕਦੇ ਮਾਨਸਿੰਘ ਤੇ ਆਰੋਪ ਲਾਏ, ਕਦੇ ਜੋਧਾ ਦਾ ਨਾਂ ਲੈ ਕੇ ਨੀਚਾ ਦਿਖਾਇਆ ਗਿਆ ਤਾਂ ਕਦੇ ਮਹਾਰਾਣਾ ਜਾਂ ਸਾਂਗਾ ਦੇ ਯੁੱਧ ਹਾਰ ਜਾਣ ਦੀ ਦੁਹਾਈ ਦੇ ਕਰ,ਜਦੋਂ ਰਾਸ਼ਟਰ ਨੇ ਜੀਵਨ ਦੀ ਆਹੂਤੀ ਮੰਗੀ ਸ਼ਤ੍ਰੀਯ ਜਾਣ ਹਥੇਲੀ।",ਜੰਜੀਰਾਂ ਵਿੱਚ ਬੰਨ੍ਹੀ ਮੁਸਲਿਮ ਔਰਤਾਂ
Only in India …Amritsar ratan singh chowk helicopter naal truck da accident,ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਇੱਕ ਵੀਡੀਓ ਵਾਇਰਲ ਹੋ ਰਿਹਾ ਹੈ। ਇਸਦੇ ਵਿਚ ਇੱਕ ਹੇਲੀਕੋਪਟਰ ਅਤ ਟਰੱਕ ਦੀ ਟੱਕਰ ਨੂੰ ਵੇਖਿਆ ਜਾ ਸਕਦਾ ਹੈ। ਯੂਜ਼ਰ ਦਾਅਵਾ ਕਰ ਰਹੇ ਹਨ ਕਿ ਇਹ ਟੱਕਰ ਪੰਜਾਬ ਦੇ ਅੰਮ੍ਰਿਤਸਰ ਵਿਚ ਹੋਈ ਹੈ।
"ਭਾਖੜਾ ਡੈਮ ਦੇ ਸਾਰੇ ਗੇਟ ਖੋਲੇ ਗਏ, ਦਰਿਆਈ ਇਲਾਕਿਆਂ ਵਿਚ ਵਸਦੇ ਲੋਕਾ ਲਈ ਵੱਡਾ ਖਤਰਾ",ਭਾਖੜਾ ਡੈਮ ਦੇ ਸਾਰੇ ਗੇਟ ਖੋਲੇ ਗਏ
देखो कांग्रेसियो अपनी राजमाता को,ਤਸਵੀਰ ਵਿਚ ਇੱਕ ਔਰਤ ਨੂੰ ਬਿਕਨੀ ਪਾਏ ਹੋਏ ਵੇਖਿਆ ਜਾ ਸਕਦਾ ਹੈ। ਯੂਜ਼ਰ ਦਾਅਵਾ ਕਰ ਰਹੇ ਹਨ ਕਿ ਇਹ ਮਹਿਲਾ ਸੋਨੀਆ ਗਾਂਧੀ ਹੈ।
ਇਟਲੀ ਦੇ ਹੌਸਪਿਟਲ ਵਿੱਚ ਗੁਰਬਾਣੀ ਕੀਰਤਨ ਸੁਣਦੇ ਹੋਏ Corona Virus ਦੇ ਮਰੀਜ਼..ਇਟਲੀ ਦੇ ਹੌਸਪਿਟਲ ਵਿੱਚ ਗੁਰਬਾਣੀ ਕੀਰਤਨ ਸੁਣਦੇ ਹੋਏ Corona Virus ਦੇ ਮਰੀਜ਼.. Like my page,ਇਟਲੀ ਦੇ ਹੌਸਪਿਟਲ ਵਿੱਚ ਗੁਰਬਾਣੀ ਕੀਰਤਨ ਸੁਣਦੇ ਹੋਏ Corona Virus ਦੇ ਮਰੀਜ਼..ਇਟਲੀ ਦੇ ਹੌਸਪਿਟਲ ਵਿੱਚ ਗੁਰਬਾਣੀ ਕੀਰਤਨ ਸੁਣਦੇ ਹੋਏ Corona Virus ਦੇ ਮਰੀਜ਼.. Like my page
ਸ਼ਰਾਬ ਫੈਕਟਰੀ ਬੰਦ ਕਰਵਾਉਣ ਚ ਵੱਡਾ ਯੋਗਦਾਨ ਪਾਉਣ ਵਾਲੇ ਛੰਤ ਛੀਚੇਵਾਲ ਨੂੰ ਭਾਰਤੀ ਪ੍ਰਦੂਸ਼ਨ ਕੰਟਰੋਲ ਬੋਰਡ ਵੱਲੋ ਮਿਲਿਆ ਵਿਸ਼ੇਸ਼ ਅਵਾਰਡ।,ਬਲਬੀਰ ਸਿੰਘ ਸੀਚੇਵਾਲ ਦੀ ਹਾਲ ਦੀ ਤਸਵੀਰ।
गुजरात मॉडल कोरोना काल मेंरेलकीपटरीपरपैदल चलने वाले मजदूरों से हफ्ता वसूल रही है 😡👇#गुजरातरेलवेपुलिस biharpardeshyouthcongress,ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਇੱਕ ਪੁਰਾਣੀ ਘਟਨਾ ਦੇ ਵੀਡੀਓ ਨੂੰ ਅਪਲੋਡ ਕਰਦੇ ਹੋਏ ਕੁਝ ਲੋਕ ਇਹ ਅਫਵਾਹ ਫੈਲਾ ਰਹੇ ਹਨ ਕਿ ਗੁਜਰਾਤ ਵਿਚ ਪੁਲਿਸ ਰੇਲਵੇ ਲਾਈਨ 'ਤੇ ਚੱਲਣ ਵਾਲੇ ਲੋਕਾਂ ਤੋਂ ਪੈਸੇ ਵਸੂਲ ਰਹੀ ਹੈ।
"ਸੁਨ ਰਹੇ ਹੋ ਨਾ ਵਿਨੋਦ। ਬਕਾਸੁਰ ਦੀ ਬਕਬਕ … ਅਸੀਂ ਤਾਂ ਜੋ ਕਹਿੰਦੇ ਹਾਂ ਉਹ ਕਰ ਦਿੰਦੇ ਹਨ , ਜੋ ਨਹੀਂ ਕਰ ਸਕਦੇ ਉਹ ਵੀ ਕਹਿ ਦਿੰਦੇ ਹਾਂ। ਸਮਝ ਰਹੇ ਹੋ ਨਾ ਕਿ ਮੁਫਤ ਦੀ ਚਾਹ ਚ ਵੋਟ ਦੇਣ ਵਾਲਿਯੋਂ । ਸਾਵਧਾਨ ਰਹੋ, ਸਚੇਤ ਰਹੋ।","ਭਗਵੰਤ ਮਾਨ ਨੇ ਕਿਹਾ ਕਿ ਅਸੀਂ ਤਾਂ ਜੋ ਕਹਿੰਦੇ ਹਾਂ ਉਹ ਕਰ ਦਿੰਦੇ ਹਨ , ਜੋ ਨਹੀਂ ਕਰ ਸਕਦੇ ਉਹ ਵੀ ਕਹਿ ਦਿੰਦੇ ਹਨ।"
ਪੰਜਾਬ ਚ ਆਪ ਪਾਰਟੀ ਦੀ ਹਾਰ ਨੂੰ ਦੇਖਦਾ ਹੋਇਆ ਕਾਂਗਰਸ ਪਾਰਟੀ ਨੂੰ ਵੋਟ ਪਾਉਣ ਦੀ ਅਪੀਲ ਕਰ ਰਿਹਾ ਹੈ,ਦਿੱਲੀ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਅਰਵਿੰਦ ਕੇਜਰੀਵਾਲ ਅਤੇ ਮੁੱਖ ਮੰਤਰੀ ਪੰਜਾਬ ਚਰਨਜੀਤ ਚੰਨੀ ਨਾਲ ਹੋਇਆ ਸਮਝੌਤਾ   ਵੀਡੀਓ ਹੋਈ ਵਾਇਰਲ
ਸੁਣੋ ਭਾਜਪਾ ਦੀ ਸਾਂਸਦ ਮਾਣਯੋਗ ਸ਼੍ਰੀਮਤੀ ਮੇਨਕਾ ਗਾਂਧੀ ਜੀ ਦੀ ਦਿਲ ਦੀ ਆਵਾਜ਼ ਨੂੰ ਨਾ ਕੀ ਮਨ ਦੀ ਬਾਤ ਨੂੰ ….।,ਵੀਡੀਓ ਵਿੱਚ ਦਿੱਖ ਰਹੀ ਔਰਤ ਬੀਜੇਪੀ ਸਾਂਸਦ ਮੇਨਕਾ ਗਾਂਧੀ ਹੈ
झूठ बोलकर दो बच्चों के बाप मुस्लिम युवक ने हिन्दू लड़की से आर्य समाज मंदिर में शादी की! सच्चाई सामने आईं तो हंगामा खड़ा होना ही था हिन्दू लड़की अब अपने तकदीर को कोस रही हैं।,झूठ बोलकर दो बच्चों के बाप मुस्लिम युवक ने हिन्दू लड़की से आर्य समाज मंदिर में शादी की! सच्चाई सामने आईं तो हंगामा खड़ा होना ही था हिन्दू लड़की अब अपने तकदीर को कोस रही हैं।
"ਇਲਾਹਾਬਾਦ ਵਿਚ ਉਪ-ਮੁੱਖਮੰਤਰੀ ਕੇਸ਼ਵ ਮੋਰਯੇ ਦੇ ਭਤੀਜੇ ਨੇ ਟਰੱਕ ਚਾਲਕ ਦੀ ਪੱਗ ਲਾਹ ਕੇ ਬੇਰਹਿਮੀ ਨਾਲ ਕੁੱਟਿਆ। ਸਿੱਖ ਨੇ ਕਿਹਾ ਕੇ ਮੈਨੂੰ ਜਿੰਨਾ ਕੁੱਟਣਾ ਹੈ ਕੁੱਟ ਲਵੋ ਪਰ ਮੇਰੀ ਪੱਗ ਨੂੰ ਹੱਥ ਨਾ ਲਾਓ, ਪਰ ਸੱਤਾ ਦੇ ਨਸ਼ੇ ਵਿਚ ਚੂਰ ਨੇਤਾ ਨੇ ਵਾਲਾਂ ਨਾਲ ਘਸੀਟ-ਘਸੀਟ ਕੁੱਟਿਆ।",ਇਲਾਹਾਬਾਦ ਵਿਚ ਉਪ-ਮੁੱਖਮੰਤਰੀ ਕੇਸ਼ਵ ਮੋਰਯੇ ਦੇ ਭਤੀਜੇ ਨੇ ਟਰੱਕ ਚਾਲਕ ਦੀ ਪੱਗ ਲਾਹ ਕੇ ਬੇਰਹਿਮੀ ਨਾਲ ਕੁੱਟਿਆ
ਰਾਮ ਮੰਦਰ ਅਯੁੱਧਿਆ ਵਿੱਚ ਸ਼ੂਦਰਾਂ Obc SC St ਦਾ ਪ੍ਰਵੇਸ਼ ਨਿਸ਼ੇਧ ਰਹੇਗਾ!,ਰਾਮ ਮੰਦਰ ਅਯੁੱਧਿਆ ਵਿੱਚ ਸ਼ੂਦਰਾਂ Obc SC St ਦਾ ਪ੍ਰਵੇਸ਼ ਨਿਸ਼ੇਧ ਰਹੇਗਾ!
पंजाब में बनी आम आदमी पार्टी की सरकार तो खत्म हो सकता है आरक्षण,ਪੰਜਾਬ 'ਚ ਆਰਕਸ਼ਣ ਬੰਦ ਕਰਨਾ ਚਾਹੁੰਦਾ ਏ ਕੇਜਰੀਵਾਲ
ਦਰਸ਼ਨ ਕਰੋ ਜੀ। ਪਾਕਿਸਤਾਨ ਦੇ ਕਰਤਾਰਪੁਰ ਸਾਹਿਬ ਦੇ ਗੁਰਦੁਆਰੇ ਦਾ। ਬਹੁਤ ਮੁਸ਼ਕਲ ਨਾਲ ਇਸ ਤਸਵੀਰ ਨੂੰ ਮੰਗਵਾਇਆ ਹੈ। ਇਹ ਉਹ ਅਸਥਾਨ ਹੈ ਜਿਥੇ ਗੁਰੂ ਨਾਨਕ ਦੇਵ ਜੀ ਕਈ ਸਾਲ ਰਹੇ ਅਤੇ ਜੋਤਿ ਜੋਤ ਸਮਾਏ। ਇਸਨੂੰ ਅੱਗੇ ਸ਼ੇਅਰ ਕਰੋ ਅਤੇ ਸਾਰਿਆਂ ਨੂੰ ਦਰਸ਼ਨ ਕਰਵਾਓ।,ਇਹ ਉਹ ਅਸਥਾਨ ਹੈ ਜਿਥੇ ਗੁਰੂ ਨਾਨਕ ਦੇਵ ਜੀ ਕਈ ਸਾਲ ਰਹੇ ਅਤੇ ਜੋਤਿ ਜੋਤ ਸਮਾਏ
ਸੁਸ਼ਮਾ ਸਵਰਾਜ ਹੁਣੇ ਕੁਵੈਤ ਗਈ ਸਨ। ਸ਼ੇਖ ਮੁਬਾਰਕ ਅਲ ਰਸ਼ੀਦ ਨੇ ਉਨ੍ਹਾਂ ਦੇ ਸੱਮਾਨ ਵਿਚ ਗੀਤ ਗਾਇਆ ਕਿ ਸਾਡਾ ਦਿਲ ਹੀ ਜਿੱਤ ਲਿਆ।।। ਜ਼ਰੂਰ ਵੇਖੋ👆🏼💕,ਵੈਤੀ ਸਿੰਗਰ ਨੇ ਸੁਸ਼ਮਾ ਸਵਰਾਜ ਦੇ ਸਾਹਮਣੇ ਗਾਇਆ ‘ਰਾਮ ਮੰਦਰ’ ਦਾ ਭਜਨ
नाम शहादत। काम बलिदान।लेकिन मौत आखिर मौत है। वो भी पिता की..जो जीवन भर के लिये घर सूना कर देती है। कर्नल संतोष बाबू की नन्ही बेटी की ये भावुक तस्वीर देखकर मुझे अपने पापा याद आ गये। पीड़ा इस बात की है ऐसा माहौल 23 अन्य ग़मज़दा परिवारों में और होगा।,ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਕੁਝ ਲੋਕ ਇੱਕ ਕੁੜੀ ਦੀ ਤਸਵੀਰ ਨੂੰ ਸ਼ੇਅਰ ਕਰਦੇ ਹੋਏ ਦਾਅਵਾ ਕਰ ਰਹੇ ਹਨ ਕਿ ਇਹ ਕੁੜੀ ਸ਼ਹੀਦ ਹੋਏ ਕਰਨਲ ਸੰਤੋਸ਼ ਬਾਬੂ ਦੀ ਧੀ ਹੈ।
ਭਾਰਤ ਵਿੱਚ ਦਿਨ ਦੇ ਉਜਾਲੇ ਵਿੱਚ ਪ੍ਰਗਿਆ ਮਿਸ਼ਰਾ ਦੀ ਹੱਤਿਆ ਕਰ ਦਿੱਤੀ ਗਈ ਕਿਉਂਕਿ ਉਹ ਖ਼ਬਰਾਂ ਵਿੱਚ ਕੋਰੋਨਾ ਵਾਇਰਸ ਦੇ ਦੌਰ ਵਿੱਚ ਕੁੰਭ ਮੇਲੇ ਬਾਰੇ ਗੱਲ ਕਰ ਰਹੀ ਸੀ।,"ਵੀਡੀਓ ਵਿੱਚ ਦਿਖ ਰਹੀ ਔਰਤ ਪੱਤਰਕਾਰ ਪ੍ਰਗਿਆ ਮਿਸ਼ਰਾ ਹੈ, ਜਿਨ੍ਹਾਂ ਨੂੰ ਕੋਰੋਨਾ ਵਾਇਰਸ ਦੌਰਾਨ ਕੁੰਭ ਮੇਲੇ ਬਾਰੇ ਸਵਾਲ ਉਠਾਉਣ ਕਾਰਨ ਮਾਰ ਦਿੱਤਾ ਗਿਆ ਹੈ।"
ਜੂ ਪੀ ਦੇ ਸੀ ਐਮ ਸਾਹਿਬ ਮਾਰਕਿਟ ਸਪਲਾਈ ਤੋਂ ਪਹਿਲਾਂ ਸੈਂਪਲ ਚੈੱਕ ਕਰਦੇ ਹੋਏ 🤣🤣😀😀😂😂😁😁,ਯੋਗੀ ਆਦਿੱਤਯਨਾਥ ਨੂੰ ਗੋ ਮੂਤਰ ਪੀਂਦੇ ਹੋਏ ਵੇਖਿਆ ਜਾ ਸਕਦਾ ਹੈ
ਆਪਣੇ ਆਕਾ ਅਡਾਨੀ ਦੀ ਪਤਨੀ ਨੂੰ ਝੁਕ ਕੇ ਸਲਾਮ ਕਰਦੇ ਹੋਏ ਸਾਡੇ ਮਹਾਨ ਭਾਰਤ ਦੇ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨਰਿੰਦਰ ਮੋਦੀ ਜੀ।,ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਤਸਵੀਰ ਵਿਚ ਦਿੱਸ ਰਹੀ ਮਹਿਲਾ ਉਦਯੋਗਪਤੀ ਅਡਾਨੀ ਦੀ ਪਤਨੀ ਹੈ।
"ਰਾਜਾ ਵੜਿੰਗ ਦਾ ਨਵਾਂ ਕਾਰਨਾਮਾ , ਆਪਣੇ ਹੀ ਬੰਦੇ ਦੇ ਮਾਰਿਆ ਥੱਪੜ","ਰਾਜਾ ਵੜਿੰਗ ਦਾ ਨਵਾਂ ਕਾਰਨਾਮਾ , ਆਪਣੇ ਹੀ ਬੰਦੇ ਦੇ ਮਾਰਿਆ ਥੱਪੜ"
"ਮਿੱਤਰੋ ਨਾਰੀ ਸਸ਼ਕਤੀਕਰਨ ਦੇ ਲਈ ਕੰਮ ਕਰਦੇ ਚਾਚਾ ਨਹਿਰੂ, ਫਿਰ ਵੀ ਤੁਸੀਂ ਇਸ ਰਾਹਗੀਰ ਖਾਨਦਾਨ ਤੇ ਸ਼ੱਕ ਕਰਦੇ ਹੋ….ਅਜਿਹਾ ਕਿਵੇਂ ਚੱਲੇਗਾ ਚਮਚੋ ਗੁਲਾਮੋਂ😝😝!!",ਤਸਵੀਰ ਵਿੱਚ ਔਰਤਾਂ ਨਾਲ ਨਹਿਰੂ
